ROUTE,flights,avg_arrival_delay,delayed_rate,avg_distance
ORD-CWA,1335,8.579026217228465,0.2149812734082397,212.19026217228463
BWI-BNA,1838,7.814472252448313,0.21490750816104462,587.0
JFK-MCO,5249,4.192608115831587,0.21489807582396647,944.0
ORD-CMH,3319,7.8116902681530584,0.21482374209099125,296.0
JFK-SLC,1821,3.2828116419549698,0.21471718835804504,1990.0
DEN-ABQ,1636,7.344132029339853,0.2145476772616137,349.0
SLC-ORD,2593,8.77632086386425,0.21442344774392597,1250.0
LAS-SJC,2777,6.0180050414115955,0.21425999279798344,386.0
SFO-AUS,2012,6.52286282306163,0.21421471172962225,1504.0
DEN-BWI,1872,6.2414529914529915,0.2142094017094017,1491.0
CLE-EWR,1494,10.21954484605087,0.214190093708166,404.0
FLL-LAX,1742,5.074052812858783,0.21412169919632607,2342.723880597015
DHN-ATL,1243,9.275945293644408,0.21399839098954143,170.0
CLT-DCA,2426,7.923330585325639,0.21393239901071723,331.0
IAH-BNA,1024,8.3056640625,0.2138671875,657.0
LFT-ATL,1180,9.912711864406779,0.2135593220338983,503.0
FLL-SJU,2777,7.156643860280878,0.21353979114151964,1046.0
DCA-DEN,1303,6.962394474290099,0.21335379892555642,1476.0
PHX-BOS,1402,4.0691868758915835,0.21326676176890158,2300.0
LGA-MIA,6146,1.5989261308167915,0.21298405466970388,1096.0
BNA-ORD,3329,9.848603184139382,0.2129768699309102,409.0
LAX-MDW,1827,5.261631089217296,0.21291735084838534,1750.0
LGA-DEN,3194,3.332498434564809,0.2128991859737007,1620.0
OAK-SAN,3448,8.44054524361949,0.212877030162413,446.0
DEN-BOI,1931,7.267219057483169,0.21284308648368722,649.0
LAS-TUS,1096,7.239051094890511,0.2125912408759124,365.0
CLT-BWI,3332,7.34093637454982,0.21248499399759904,361.0
IAH-CVG,1060,8.415094339622641,0.21226415094339623,871.0
DFW-BRO,1005,7.787064676616915,0.21194029850746268,482.0
ORD-FLL,2496,6.909455128205129,0.21193910256410256,1182.0
EVV-ORD,1647,8.551912568306012,0.2119004250151791,272.1827565270188
MDW-SDF,1128,8.88918439716312,0.21187943262411346,271.0
EWR-LAX,4532,4.664386584289497,0.2118270079435128,2454.0
FLL-ORD,2503,5.3927287255293646,0.21174590491410308,1182.0
HOU-DFW,1502,11.511318242343542,0.21171770972037285,247.0
ORD-PHX,4358,4.066085360256999,0.21156493804497475,1440.0
SFO-OGG,1414,6.766619519094767,0.21145685997171146,2338.0
LAX-DEN,5680,7.369718309859155,0.2112676056338028,862.0
BOS-TPA,1084,5.525830258302583,0.21125461254612546,1185.0
SAN-SJC,2978,7.69341840161182,0.21121558092679651,417.0
CVG-DFW,2018,4.837462834489593,0.21110009910802774,812.0
PHL-SFO,2037,1.1678939617083948,0.2110947471772214,2521.0
EWR-MKE,1028,3.9212062256809337,0.21108949416342412,725.0
ATL-AEX,1213,8.03709810387469,0.2110469909315746,500.0
JFK-PWM,1142,6.341506129597198,0.21103327495621715,273.0
TUS-LAX,2612,7.868300153139357,0.21094946401225115,451.0
ABQ-PHX,2449,9.050224581461821,0.21069824418129848,328.0
DFW-LFT,1552,8.320231958762887,0.2106958762886598,351.0
DAL-MCO,1002,6.417165668662674,0.21057884231536927,973.0
SFO-DEN,5011,7.492117341847934,0.21053681899820395,967.0
BNA-TPA,1203,8.935162094763092,0.21030756442227763,612.0
LGA-TPA,1902,5.936908517350158,0.2103049421661409,1010.0
ORD-SEA,3895,4.905006418485238,0.21026957637997432,1721.0
DAL-STL,2079,8.063973063973064,0.2101972101972102,546.0
MCI-ORD,2065,10.876997578692494,0.21016949152542372,403.0
DFW-RSW,1142,8.035026269702277,0.21015761821366025,1017.0
LAS-AUS,1190,6.74453781512605,0.21008403361344538,1090.0
MIA-TPA,1985,6.7596977329974814,0.21007556675062972,204.0
BWI-HOU,1038,3.6078998073217727,0.21001926782273603,1246.0
SFO-SLC,3225,7.596279069767442,0.20992248062015503,599.0
HOU-MAF,1110,7.987387387387387,0.2099099099099099,441.0
ORD-GRR,2869,7.086441268734751,0.20982920878354827,137.0
SEA-JFK,2075,4.11421686746988,0.20963855421686747,2422.0
JFK-TPA,2494,3.809943865276664,0.20930232558139536,1005.0
ORD-RIC,2045,7.511002444987775,0.20929095354523228,642.0
MCO-SJU,3537,8.25219112242013,0.2092168504382245,1189.0
TPA-ORD,2382,5.657850545759866,0.20906801007556675,1012.0
HPN-ORD,1670,5.934730538922156,0.2089820359281437,738.0
DFW-PHL,3527,5.008222285228239,0.20895945562801246,1303.0
DAL-HOU,6047,8.91351083181743,0.20869852819579957,239.0
DEN-DTW,2655,6.4135593220338984,0.20866290018832392,1123.0
MIA-DFW,3614,5.06945213060321,0.20863309352517986,1121.0
TUL-ORD,2033,8.443679291687161,0.2085587801278898,585.0
CMH-ORD,3127,8.192196993923888,0.20850655580428526,296.0
SJU-ORD,1012,6.691699604743083,0.208498023715415,2072.0
SFO-EUG,1813,7.050744622173194,0.2084942084942085,451.0
MEM-IAH,1650,6.173939393939394,0.2084848484848485,468.0
PHL-DFW,3528,3.8370181405895694,0.20833333333333334,1303.0
SBP-SFO,1009,5.939544103072349,0.20812685827552033,190.0
SFO-DAL,1312,7.899390243902439,0.20807926829268292,1476.0
SJC-ONT,1293,9.002320185614849,0.20804331013147717,333.0
DEN-IND,1872,7.6885683760683765,0.2077991452991453,977.0
BOS-ORD,6368,5.179805276381909,0.2077575376884422,867.0
BNA-BWI,1815,7.008815426997245,0.20771349862258953,587.0
DEN-MSY,1546,6.471539456662354,0.2076326002587322,1062.0
LAS-CLE,1373,5.586307356154406,0.20757465404224326,1824.0
CLT-IAH,3528,7.096371882086168,0.20748299319727892,912.0
HOU-DAL,6069,9.773933102652826,0.20744768495633548,239.0
DEN-DAL,1456,5.569368131868132,0.20741758241758243,651.0
DEN-ISN,1133,6.545454545454546,0.20741394527802295,576.0
CLT-ORD,4540,6.923788546255507,0.20726872246696035,599.0
CLT-MIA,2954,6.616790792146243,0.2071767095463778,650.0
BDL-ORD,1424,6.128511235955056,0.2071629213483146,783.0
IAH-IAD,1294,7.571870170015456,0.2071097372488408,1190.0
LAX-BNA,1624,4.140394088669951,0.20689655172413793,1797.0
IAH-MFE,1891,7.969857218402962,0.20676890534108938,316.0
BWI-DEN,1872,3.7334401709401708,0.20673076923076922,1491.0
DEN-LAS,6208,6.628060567010309,0.20666881443298968,628.0
ORD-CID,2696,5.8972551928783385,0.2062314540059347,196.0
DEN-BIS,1261,6.53370340999207,0.20618556701030927,516.0
LGA-ORD,9179,3.7655518030286523,0.2060137269855104,733.0
AUS-DEN,2826,7.768931351733899,0.2059447983014862,775.0
MEM-ORD,2104,7.238117870722434,0.20579847908745247,491.0
JFK-MSY,1084,1.933579335793358,0.20571955719557194,1182.0
AEX-ATL,1211,12.964492155243601,0.2056151940545004,500.0
MDW-DEN,2647,3.343029845107669,0.20551567812618057,895.0
SFO-PSP,2119,7.72203869749882,0.2052855120339783,421.0
IAH-TUS,1136,5.549295774647887,0.2051056338028169,936.0
HOU-LAX,1531,4.0071848465055515,0.20509470934030047,1390.0
LAS-MCI,1600,6.241875,0.205,1139.0
CHS-EWR,1201,11.312239800166529,0.2048293089092423,628.0
TPA-PHL,2344,8.209470989761092,0.20477815699658702,920.0
DEN-MCO,2873,6.05012182387748,0.20466411416637662,1546.0
MRY-LAX,1476,8.863821138211382,0.2046070460704607,266.0
LAX-MRY,1457,6.321894303363075,0.20452985586822237,266.0
CLT-PVD,1027,8.04479065238559,0.2044790652385589,683.0
MDW-PIT,1702,6.709753231492362,0.2044653349001175,402.0
MDW-FLL,1140,6.471929824561403,0.2043859649122807,1166.6868421052632
LAS-JFK,3638,5.218526663001649,0.20423309510720175,2248.0
PHX-MCO,1283,5.750584567420109,0.20420888542478566,1849.0
ORD-MIA,4090,8.01002444987775,0.2041564792176039,1197.0
BUF-ORD,1916,5.957202505219207,0.20407098121085596,473.21294363256783
FLL-EWR,3362,5.983343248066627,0.20404521118381916,1065.0
MKE-LGA,1147,7.312990409764604,0.2040104620749782,738.0
MDW-PHX,2221,3.0292660963529943,0.20396217919855922,1444.0
DFW-IAH,3891,8.178617322025186,0.2038036494474428,224.0
MSP-LGA,2106,4.85375118708452,0.2037037037037037,1020.0
IAD-LAX,3569,2.3474362566545253,0.20369851499019334,2288.0
DEN-MSP,5468,5.6532553035844915,0.20354791514264814,680.0
LGA-ATL,7953,3.0031434678737585,0.20344524078963913,762.0
PNS-DFW,1111,9.56075607560756,0.20342034203420342,604.0
DEN-SAT,1716,5.4178321678321675,0.20337995337995338,794.0
BOS-IAH,1633,2.7330067360685852,0.20330679730557258,1597.0
MCO-BUF,1512,7.213624338624339,0.20304232804232805,1011.0
EWR-STL,1729,3.8924233661075767,0.20300751879699247,872.0
ATL-PHF,1238,7.563004846526656,0.20274636510500807,508.0
LAS-BWI,1692,5.133569739952718,0.20271867612293143,2106.0
SAN-LAX,4539,6.497025776602776,0.20268781669971359,109.0
TPA-SJU,1086,7.883057090239411,0.20257826887661143,1237.0
SEA-BOS,1476,3.7371273712737128,0.20257452574525744,2496.0
SFO-RNO,1570,8.180254777070063,0.20254777070063695,192.0
BWI-SDF,1106,5.367088607594937,0.20253164556962025,495.0
MIA-IAH,2840,5.625,0.20246478873239437,964.0
OAK-PDX,1775,5.989295774647887,0.20225352112676057,543.0
LAX-MIA,3002,5.3930712858094605,0.2021985343104597,2342.0
ATL-CSG,1059,8.419263456090652,0.20207743153918792,83.0
LAX-CLT,1945,2.455012853470437,0.2020565552699229,2125.0
CRW-ATL,1287,8.162393162393162,0.20202020202020202,363.0
DFW-TPA,2461,6.0751726940268185,0.20195042665583096,929.0
DFW-TUL,2576,6.576863354037267,0.20186335403726707,237.0
MDW-LAS,2705,4.140110905730129,0.20184842883548984,1521.0
ATL-GNV,2071,8.1405118300338,0.2018348623853211,300.0
BOS-RIC,2222,7.628712871287129,0.20162016201620162,474.0
LGB-LAS,1131,6.188328912466844,0.20159151193633953,231.0
MSP-EWR,1295,4.925096525096525,0.20154440154440154,1008.0
DEN-BUR,1241,7.427880741337631,0.20145044319097502,850.0
MCI-DEN,2096,9.327290076335878,0.2013358778625954,533.0
EWR-MIA,2663,2.2238077356365,0.20127675553886595,1085.0
ORD-MBS,1143,5.384076990376203,0.20122484689413822,222.0
ICT-IAH,1074,7.058659217877095,0.2011173184357542,542.0
MCO-BDL,1647,7.343047965998785,0.20097146326654525,1050.0
SLC-IAH,1981,5.286219081272085,0.20090863200403836,1195.0
IAH-MSP,1649,5.673741661613099,0.20072771376591875,1034.0
DEN-SEA,5108,5.746671887235709,0.20066562255285827,1024.0
MDW-DTW,2751,8.08869501999273,0.20065430752453653,228.0
IND-ORD,2907,5.205022359821122,0.2005503955968352,177.0
OAK-ONT,2130,7.446478873239436,0.20046948356807512,362.0
DEN-IAD,3135,5.222647527910686,0.20031897926634767,1452.0
DAL-DCA,2449,4.805226623111474,0.2000816659861168,1184.0
BWI-MDW,1886,5.90880169671262,0.19989395546129374,611.0
DEN-SLC,5819,5.3816807011514,0.19986251933321877,391.0
DEN-ONT,1148,5.519163763066202,0.1994773519163763,819.0
MSP-DFW,2517,6.7369884783472385,0.19944378228049264,852.0
ORD-DLH,1053,7.531813865147199,0.19943019943019943,397.0
DFW-DTW,2594,6.764070932922128,0.19930609097918273,986.0
LFT-DFW,1541,7.905256327060351,0.19922128487994809,351.0
TYR-DFW,1532,9.91579634464752,0.19908616187989556,102.0
DTW-PHL,1970,5.311167512690355,0.19898477157360406,453.0
JFK-SAN,1669,-0.9826243259436789,0.19892150988615936,2446.0
IAH-ELP,1524,6.125984251968504,0.19881889763779528,667.0
OMA-IAH,1142,6.974605954465849,0.1987740805604203,781.0
MDW-MCI,2400,5.945833333333334,0.19875,405.0
IAH-ATL,3905,8.208450704225353,0.19871959026888605,689.0
BOS-EWR,4336,5.207795202952029,0.198570110701107,200.0
DEN-PHX,7152,6.382270693512305,0.19854586129753915,602.0
EWR-RSW,1360,2.524264705882353,0.19852941176470587,1068.0
DFW-GRK,2503,5.750699161006792,0.1981622053535757,134.0
IAH-DCA,1989,5.423831070889895,0.19808949220713926,1208.0
ORD-MSN,3016,4.940318302387268,0.1979442970822281,108.0
SLC-LAX,5522,5.9380659181455995,0.1977544367982615,590.0
JFK-ATL,1887,2.9199788023317437,0.1976682564917859,760.0
LAS-SMF,2475,6.237171717171718,0.19757575757575757,397.0
DEN-MCI,2082,7.506243996157541,0.19740634005763688,533.0
DFW-CLE,1530,4.805882352941176,0.19738562091503267,1021.0
ATL-OAJ,1120,10.025,0.19732142857142856,399.0
ATW-ORD,1359,8.90139808682855,0.19720382634289918,160.0
SJC-SAN,2973,7.770602085435587,0.19710729902455432,417.0
BWI-DFW,1731,7.339110340843443,0.19699595609474294,1217.0
ORD-DAY,2508,5.512759170653908,0.19696969696969696,240.0
CVG-EWR,1371,6.555798687089715,0.19693654266958424,569.0
HOU-OKC,1173,7.202046035805626,0.1969309462915601,419.0
LAX-STL,1453,6.867859600825877,0.19683413626978666,1592.0
FAR-ORD,2023,8.053386060306476,0.1967375185368265,557.0
CLT-PHX,2832,2.8315677966101696,0.196680790960452,1773.0
TPA-IAH,1739,5.8355376653249,0.19666474985623922,787.0
MCO-BWI,3046,5.381483913328956,0.19665134602757714,787.0
SFO-MIA,1013,7.022704837117473,0.1964461994076999,2585.0
STL-ORD,2710,7.5745387453874535,0.196309963099631,258.0
DFW-JAX,1228,4.140879478827362,0.1962540716612378,918.0
DTW-MDW,2733,6.96963044273692,0.19612147822905232,228.0
PHL-TPA,2383,3.2807385648342424,0.19597146454049516,920.0
DFW-LAS,4226,5.112872692853762,0.195929957406531,1055.0
SEA-OAK,3226,6.412895226286423,0.1959082455052697,671.7557346559206
IAH-SEA,2192,5.023266423357664,0.1957116788321168,1874.0
SFO-ORD,7244,5.298868028713418,0.19561016013252347,1846.0
SFO-DFW,4459,7.615160349854228,0.195559542498318,1464.0
PIA-ORD,2071,6.7402221149203285,0.19555770159343314,130.0
PHL-PHX,2378,1.3116063919259882,0.19554247266610597,2075.0
LGA-MSP,2107,4.130517323208353,0.19553868058851448,1020.0
DAL-BWI,1069,4.527595884003742,0.19550982226379796,1209.0
DEN-MAF,1054,6.176470588235294,0.1954459203036053,563.0
HOU-HRL,1533,5.999347684279191,0.19504240052185257,277.0
SEA-HNL,1733,1.6872475476053088,0.19503750721292556,2677.0
IAH-PHX,3251,6.853275915103045,0.19501691787142417,1009.0
MGM-ATL,2185,8.199084668192219,0.19496567505720824,147.0
ATL-PHL,6526,5.575390744713454,0.19491265706405148,666.0
ABQ-LAX,1801,6.551915602443088,0.1948917268184342,677.0
LAS-ORD,4182,5.4232424677187945,0.194882831181253,1514.0
DFW-MSY,2572,5.362363919129082,0.1947900466562986,447.0
MDW-TPA,1417,4.915314043754411,0.19477769936485534,997.0
ORD-MLI,1525,3.540983606557377,0.19475409836065574,139.0
EUG-SFO,1813,6.624379481522339,0.1947049089906233,451.0
OAK-SEA,3210,5.8847352024922115,0.19470404984423675,671.7548286604361
BOS-LAX,3940,1.132233502538071,0.19467005076142133,2611.0
DEN-DCA,1306,4.638591117917305,0.19448698315467075,1476.0
RDU-BOS,1492,6.994638069705094,0.19436997319034852,612.0
LAX-SAN,4538,6.04186866460996,0.19435874834728956,109.0
HOU-BWI,1024,4.8427734375,0.1943359375,1246.0
PHX-CMH,1050,3.743809523809524,0.19428571428571428,1670.0
SFO-LAS,7945,6.294147262429201,0.19421019509125237,414.0
AGS-ATL,2344,8.474829351535837,0.19411262798634812,143.0
LAS-IAH,2757,5.8211824446862535,0.19405150525933987,1222.0
DCA-ORD,5705,6.997546012269939,0.19386503067484662,612.0
DFW-LAW,1238,6.768174474959612,0.1938610662358643,140.0
ORD-LSE,1104,3.7346014492753623,0.19384057971014493,215.0
DFW-SAN,3245,5.6120184899845915,0.1938366718027735,1171.0
JFK-SFO,8301,-0.5549933742922539,0.19371160101192628,2586.0
PHX-IND,1301,7.391237509607993,0.19369715603382015,1488.0
EWR-LAS,1678,1.1567342073897497,0.1936829558998808,2227.0
DFW-MSP,2530,4.994466403162055,0.19367588932806323,852.0
MDW-CLE,1766,5.561155152887882,0.19365798414496035,307.0
ATL-MGM,2185,6.982151029748284,0.19359267734553776,147.0
IAD-BOS,1980,6.91969696969697,0.19343434343434343,413.0
CLE-MCO,1376,6.1438953488372094,0.1933139534883721,895.0
IAD-DEN,3053,4.165411071077629,0.19325253848673435,1452.0
DFW-ELP,1330,5.223308270676692,0.19323308270676692,551.0
DFW-LRD,1237,4.598221503637833,0.19320937752627323,396.0
LAS-MIA,1382,5.38712011577424,0.19319826338639653,2174.0
PHX-ORD,4348,7.015639374425023,0.19319227230910763,1440.0
PHL-ATL,6519,2.176407424451603,0.1931277803344071,666.0
PHX-DEN,7137,5.764186633039092,0.1930783242258652,602.0
FSD-MSP,1264,6.6511075949367084,0.1930379746835443,196.0
HOU-MSY,3001,6.871709430189937,0.19293568810396536,302.0
MOB-ATL,2234,8.864816472694718,0.19292748433303492,302.0
SAT-ORD,1048,4.818702290076335,0.19274809160305342,1041.0
MCO-MKE,1240,4.157258064516129,0.19274193548387097,1066.0
GNV-ATL,2066,8.933688286544047,0.19264278799612777,300.0
DEN-MOT,1002,5.333333333333333,0.19261477045908185,604.0
CLT-RSW,1714,4.633022170361727,0.19253208868144692,600.0
ORD-CMI,1679,2.72066706372841,0.1923764145324598,135.0
CLT-LAS,1544,1.7117875647668395,0.19235751295336787,1916.0
IAH-MEM,1700,7.515882352941176,0.1923529411764706,468.0
DFW-IND,1560,3.957051282051282,0.19230769230769232,761.0
SBA-LAX,1426,4.64726507713885,0.19214586255259467,89.0
LAS-LGB,1130,7.587610619469027,0.1920353982300885,231.0
LGA-CLE,2466,1.5287915652879156,0.19180859691808597,419.0
BHM-IAH,1549,6.007101355713363,0.19173660426081343,562.0
BNA-MCO,1403,6.144689950106914,0.1917320028510335,616.0
DFW-IAD,1278,3.5492957746478875,0.19170579029733958,1172.0
DEN-MDW,2640,4.743939393939394,0.19166666666666668,895.0
ATL-DHN,1242,5.737520128824476,0.19162640901771336,170.0
ABQ-DEN,1566,5.4265644955300125,0.19157088122605365,349.0
FLL-DCA,2428,4.712520593080725,0.1915156507413509,899.0
DFW-AUS,4538,6.674085500220361,0.19149405024239755,190.0
IAH-DFW,3850,7.507012987012987,0.19142857142857142,224.0
DFW-BOS,2983,4.030841434797184,0.1914180355346966,1562.0
ORD-HPN,1673,2.2743574417214583,0.19127316198445907,738.0
DEN-SAN,3885,4.512483912483913,0.19124839124839124,853.0
STL-MCI,1187,6.165964616680708,0.19123841617523168,237.0
BNA-EWR,1747,6.911848883800801,0.19118488838008013,748.0
PHX-OAK,2495,4.741482965931864,0.19118236472945893,646.0
LAS-DEN,6192,7.070413436692506,0.19089147286821706,628.0
ORD-CLT,4644,3.9061154177433246,0.19078380706287684,599.0
DAL-AMA,1190,7.364705882352941,0.1907563025210084,323.0
BOS-MIA,2266,1.9073256840247133,0.19064430714916153,1258.0
DFW-SMF,1301,1.3758647194465796,0.19062259800153727,1431.0
LGA-IAH,2215,0.8772009029345372,0.1905191873589165,1416.0
OMA-DEN,2063,6.026660203587009,0.19049927290353855,472.0
OGG-SEA,1239,3.5996771589991927,0.19047619047619047,2640.0
DTW-DFW,2583,4.310491676345335,0.19047619047619047,986.0
SYR-ORD,1544,3.5887305699481864,0.19041450777202074,607.0
ORD-SNA,2106,0.9605887939221273,0.19040835707502374,1726.0
SGF-ATL,1282,9.277691107644305,0.19032761310452417,563.0
MCO-DEN,2853,5.232737469330529,0.19032597266035753,1546.0
ATL-EWR,4980,4.99136546184739,0.19016064257028112,746.0
CLT-BUF,1194,5.455611390284757,0.19011725293132328,546.0
ATL-MLU,1189,6.814129520605551,0.1900756938603869,448.0
BOI-DEN,1894,7.527455121436114,0.1900739176346357,649.0
OMA-MSP,1263,7.871733966745843,0.19002375296912113,282.0
CLT-RIC,1337,6.784592370979806,0.18997756170531038,257.0
LAX-ORD,8131,3.653425162956586,0.18976755626614192,1744.0
DAL-MDW,1935,4.822222222222222,0.1896640826873385,793.0
JFK-LAS,3649,0.6673061112633598,0.18964099753357083,2248.0
DFW-MFE,1398,5.421316165951359,0.18955650929899856,469.0
PBI-PHL,1083,5.684210526315789,0.18928901200369344,951.0
BNA-MDW,1997,5.881321982974462,0.18928392588883325,395.0
LAX-AUS,2579,6.423807677394339,0.1892206281504459,1242.0
AUS-HOU,1295,7.123552123552123,0.1891891891891892,148.0
ATL-MOB,2231,7.089197669206634,0.18915284625728374,302.0
LAX-DTW,1995,5.201503759398496,0.18897243107769424,1979.0
BWI-STL,1191,4.043660789252729,0.1889168765743073,738.0
DEN-SMF,2377,4.296592343289861,0.18889356331510307,909.0
LAS-ABQ,1260,5.81984126984127,0.18888888888888888,486.0
SAN-OAK,3458,5.200983227299017,0.18883747831116252,446.0
MLU-ATL,1181,10.198983911939035,0.18882303132938189,448.0
BNA-LAX,1621,0.5595311536088834,0.18877236273904996,1797.0
JFK-CLT,2501,4.019192323070771,0.18872451019592162,541.0
TUL-DEN,1436,3.752089136490251,0.18871866295264625,541.0
SGF-DFW,2137,8.053813757604118,0.18858212447356107,364.0
MCI-IAH,1671,7.2459605026929985,0.18850987432675045,643.0
12892-14771,1322,4.82375189107413,0.18835098335854766,337.0
MSP-SFO,2437,1.5445219532211736,0.18834632745178498,1589.0
IAD-DFW,1307,4.472838561591431,0.18821729150726854,1172.0
DAL-DEN,1483,3.0822656776803776,0.18813216453135537,651.0
ONT-OAK,2116,6.155954631379962,0.1880907372400756,362.0
MCI-DAL,2138,5.239943872778298,0.1880261927034612,460.0
PHL-DEN,2112,0.004261363636363636,0.18797348484848486,1558.0
DFW-ONT,1410,4.335460992907802,0.1879432624113475,1188.0
EWR-MDW,1703,3.4227833235466822,0.18790369935408102,711.0
IAH-XNA,1054,7.340607210626186,0.18785578747628084,438.0
LAX-BWI,1102,-0.08166969147005444,0.18784029038112524,2329.0
JFK-CHS,1177,2.457094307561597,0.18776550552251486,636.0
LAS-MDW,2664,3.4714714714714714,0.18768768768768768,1521.0
ORD-IND,2873,4.45109641489732,0.18760877131917855,177.0
IAH-BHM,1562,6.606274007682458,0.18758002560819462,562.0
ATL-DEN,4949,3.24873711860982,0.1875126288139018,1199.0
PHX-SAN,5061,5.336692353289863,0.18751234933807548,304.0
PHF-ATL,1227,8.905460472697637,0.18744906275468623,508.0
ORD-FNT,1766,3.1347678369195924,0.18742921857304642,223.0
LGA-DFW,4333,-0.702515578121394,0.18739903069466882,1389.0
LIT-IAH,1751,7.611650485436893,0.18732153055396916,374.0
DFW-ABQ,1753,4.322875071306332,0.18710781517398745,569.0
MCO-MIA,3009,8.756729810568295,0.1871053506148222,192.0
DEN-PHL,2097,3.101096804959466,0.18693371483071053,1558.0
SFO-SEA,6876,5.891070389761489,0.18688190808609656,679.0
DCA-IAH,1991,3.029633350075339,0.1868407835258664,1208.0
JNU-SEA,1211,6.45251857968621,0.18662262592898432,909.0
LGA-DAL,2465,-2.5261663286004055,0.18661257606490872,1381.0
BOS-RDU,1501,4.017321785476349,0.18654230512991338,612.0
DAL-LBB,1523,6.548916611950099,0.18647406434668418,293.0
ATL-IAH,3770,3.926525198938992,0.18647214854111405,689.0
BWI-CLT,3320,5.589759036144578,0.18644578313253013,361.0
MSP-LAX,3075,1.3700813008130082,0.18634146341463415,1535.0
SLC-JFK,1820,3.978021978021978,0.18626373626373627,1990.0
DTW-MCI,1412,3.571529745042493,0.18626062322946177,629.0
SFO-ONT,2121,5.6138613861386135,0.18623290900518624,363.0
MSY-DEN,1574,5.209656925031767,0.18614993646759848,1062.0
LGA-CLT,3559,3.223939308794605,0.18600730542287158,544.0
DFW-SAT,4587,4.493568781338565,0.18596032265097012,247.0
SEA-OGG,1232,3.2849025974025974,0.1858766233766234,2640.0
SMF-ONT,2029,7.236076885165106,0.1858058156727452,390.0
DCA-DFW,3084,3.544747081712062,0.1857976653696498,1192.0
LAX-SLC,5513,5.855795392708145,0.185561400326501,590.0
GRR-ORD,2690,5.778438661710037,0.18550185873605948,137.0
SLC-DEN,6119,4.332570681483903,0.18548782480797515,391.0
LAS-HOU,1386,5.0562770562770565,0.18542568542568544,1235.0
DFW-RDU,1575,3.7288888888888887,0.1853968253968254,1061.0
ORD-LEX,1916,4.58089770354906,0.18528183716075156,323.0
DFW-COS,1053,3.7540360873694207,0.18518518518518517,592.0
SEA-PDX,1837,5.750136091453457,0.18508437670114317,129.0
CLT-DFW,3957,4.304270912307303,0.18498862774829417,936.0
FWA-ORD,2144,6.8773320895522385,0.18470149253731344,157.0
DFW-SPS,1170,4.947863247863248,0.18461538461538463,113.0
FLL-PHL,1880,4.652127659574468,0.18457446808510639,992.0
DAL-PHX,1452,5.384297520661157,0.18457300275482094,879.0
ATL-CRW,1290,6.927131782945737,0.18449612403100776,363.0
SJC-LAS,2781,6.746134483998562,0.18446601941747573,386.0
PHX-MKE,1399,2.2058613295210865,0.18441744102930666,1460.0
PHX-PHL,2419,2.7267465894997933,0.1843737081438611,2075.0
LAS-PHL,2111,2.978209379441023,0.1842728564661298,2176.0
ROC-ORD,1612,3.7351116625310175,0.18424317617866004,528.0
PHX-MCI,1819,6.027487630566245,0.18416712479384276,1044.0
DEN-ATL,5039,3.605278825163723,0.1841635245088311,1199.0
LAS-PHX,5421,6.7411916620549714,0.18409887474635675,255.0
IAH-CLT,3413,5.752710225607969,0.1840023439789042,912.0
ROA-ATL,1462,7.1846785225718195,0.18399452804377564,357.0
DFW-TUS,2142,4.338468720821662,0.1839402427637722,813.0
PHX-BWI,1588,2.5743073047858944,0.18387909319899245,1999.0
PHL-MSP,2339,3.513039760581445,0.1838392475416845,980.0
MDW-MCO,2522,2.7708168120539254,0.18358445678033306,990.0
DEN-BNA,2044,6.144324853228963,0.1834637964774951,1014.0
STL-MSP,2243,6.111012037449844,0.18323673651359787,448.0
LAS-RNO,3193,4.744440964610084,0.18321327904791732,345.0
FAR-MSP,1709,2.6992393212404915,0.1831480397893505,223.0
ONT-LAS,1366,6.099560761346998,0.18301610541727673,197.0
ORD-FWA,2148,3.319366852886406,0.1829608938547486,157.0
HOU-MDW,2034,4.599803343166175,0.18289085545722714,937.0
EWR-CHS,1203,3.1280133000831256,0.1828761429758936,628.0
DFW-MCI,2505,5.473053892215569,0.18283433133732535,460.0
BNA-HOU,1198,4.131051752921536,0.18280467445742904,670.0
STL-DEN,1849,4.238507301243915,0.1828015143320714,770.0
LAS-IAD,1160,3.0267241379310343,0.18275862068965518,2065.0
IAH-CLE,1155,5.486580086580086,0.18268398268398267,1091.0
PHL-MDW,1812,4.256622516556291,0.18267108167770418,668.0
DTW-ELM,1413,6.6369426751592355,0.18259023354564755,332.0
SJT-DFW,1550,4.9,0.18258064516129033,229.0
MSP-DEN,5469,2.545072225269702,0.18248308648747485,680.0
MCI-DFW,2499,9.040816326530612,0.18247298919567828,460.0
MCO-LAX,2402,4.300166527893422,0.1823480432972523,2218.0
SFO-BOS,3828,2.8098223615464994,0.18234064785788923,2704.0
OKC-DEN,1717,5.089108910891089,0.1822947000582411,495.0
AUS-SFO,2036,6.579076620825147,0.18222003929273084,1504.0
CLT-MSY,1510,3.870860927152318,0.18211920529801323,651.0
CMI-ORD,1675,4.2,0.18208955223880596,135.0
PIT-BOS,1137,2.786279683377309,0.1820580474934037,496.0
BOS-MDW,1346,4.00445765230312,0.18202080237741455,861.0
PHX-SMF,3150,4.7838095238095235,0.1819047619047619,647.0
CLT-MCI,1237,4.187550525464834,0.18189167340339532,808.0
DEN-PDX,3420,3.991812865497076,0.18187134502923977,991.0
